X1,Codigo_Op,programa_academico,ano_matric,periodo_matric,codigo_asignatura,Nombre.Asignatura,grupo,Forma_Ingreso,Ingreso,Ano_Ingreso,Periodo_Ingreso,Cod_Condicionalidad,Condicionalidad,ano_condicion,periodo_condicion,permanencia,semestre_matricula
9052,691,10,2013,2,20065,FISIOLOGIA VEGETAL,A1,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,6
9053,707,10,2013,2,20065,FISIOLOGIA VEGETAL,A1,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,6
9054,719,10,2015,2,25378,GENETICA,A1,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,10
9055,691,10,2012,1,25369,METABOLISMO,A1,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,3
9056,707,10,2012,1,25369,METABOLISMO,A1,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,3
9057,719,10,2013,1,25369,METABOLISMO,A1,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,5
9058,707,10,2012,2,25372,METAPHYTA I,A1,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,4
9059,719,10,2012,2,25372,METAPHYTA I,A1,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,4
9060,691,10,2013,1,25375,METAPHYTA II,A1,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,5
9061,707,10,2012,2,25373,METAZOOA I,A1,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,4
9062,719,10,2012,2,25373,METAZOOA I,A1,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,4
9063,719,10,2013,1,25376,METAZOOA II,A1,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,5
9064,719,10,2012,1,25371,PROTISTA,A1,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,3
9065,691,10,2011,1,25364,QUIMICA GENERAL,A1,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,1
9066,691,10,2015,1,25382,SEMINARIO DE INVESTIGACION,A1,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,9
9067,719,10,2015,1,25382,SEMINARIO DE INVESTIGACION,A1,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,9
9068,707,10,2015,1,20070,SISTEMATICA,A1,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,9
9069,719,10,2016,1,20070,SISTEMATICA,A1,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,11
9070,719,10,2013,2,20065,FISIOLOGIA VEGETAL,A2,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,6
9071,691,10,2011,2,25368,GEOFISIOGRAFIA,A2,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,2
9072,707,10,2011,2,25368,GEOFISIOGRAFIA,A2,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,2
9073,691,10,2012,2,25372,METAPHYTA I,A2,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,4
9074,691,10,2012,2,25373,METAZOOA I,A2,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,4
9075,691,10,2012,2,20072,MICROBIOLOGIA,A2,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,4
9076,707,10,2012,2,20072,MICROBIOLOGIA,A2,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,4
9077,719,10,2013,2,20072,MICROBIOLOGIA,A2,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,6
9078,707,10,2011,2,25367,BIOMOLECULAS,A3,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,2
9079,719,10,2012,2,25367,BIOMOLECULAS,A3,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,4
9080,719,10,2011,2,25368,GEOFISIOGRAFIA,A3,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,2
9081,719,10,2012,1,25364,QUIMICA GENERAL,A4,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,3
9082,707,10,2011,1,24948,VIDA Y CULTURA UNIVERSITARIA,AD7,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,1
9083,691,10,2011,1,24948,VIDA Y CULTURA UNIVERSITARIA,AD8,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,1
9084,719,10,2011,1,24948,VIDA Y CULTURA UNIVERSITARIA,AD8,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,1
9085,707,10,2013,1,20071,BIOLOGIA MOLECULAR,B,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,5
9086,691,10,2012,1,25370,HONGOS,B,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,3
9087,707,10,2012,1,25370,HONGOS,B,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,3
9088,719,10,2011,1,25364,QUIMICA GENERAL,B,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,1
9089,691,10,2014,1,20070,SISTEMATICA,B,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,7
9090,719,10,2014,1,23426,INGLES III,B01,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,7
9091,719,10,2013,2,20071,BIOLOGIA MOLECULAR,B1,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,6
9092,719,10,2012,1,25370,HONGOS,B1,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,3
9093,707,10,2014,2,25382,SEMINARIO DE INVESTIGACION,B1,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,8
9094,691,10,2013,1,20071,BIOLOGIA MOLECULAR,B2,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,5
9095,691,10,2013,2,25377,ECOLOGIA,B2,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,6
9096,707,10,2013,2,25377,ECOLOGIA,B2,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,6
9097,719,10,2014,2,25377,ECOLOGIA,B2,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,8
9098,707,10,2013,2,25378,GENETICA,C1,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,6
9099,691,10,2013,2,25378,GENETICA,C2,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,6
9100,719,10,2014,2,25378,GENETICA,C2,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,8
9101,707,10,2015,1,23211,TENIS DE MESA,D02,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,9
9102,691,10,2011,2,23425,INGLES II,D05,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,2
9103,719,10,2011,1,23424,INGLES I,D08,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,1
9104,719,10,2012,2,25366,BIOFISICA,D1,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,4
9105,691,10,2011,1,23427,TALLER DE LENGUAJE,D1,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,1
9106,707,10,2011,2,23425,INGLES II,D11,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,2
9107,691,10,2011,1,23424,INGLES I,D14,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,1
9108,707,10,2011,1,23427,TALLER DE LENGUAJE,D2,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,1
9109,719,10,2011,1,23427,TALLER DE LENGUAJE,D2,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,1
9110,707,10,2011,1,25362,INTRODUCCION A LA BIOLOGIA,H,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,1
9111,719,10,2011,2,23425,INGLES II,H04,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,2
9112,691,10,2011,1,25362,INTRODUCCION A LA BIOLOGIA,H1,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,1
9113,719,10,2011,1,25362,INTRODUCCION A LA BIOLOGIA,H2,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,1
9114,707,10,2011,1,23424,INGLES I,J06,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,1
9115,719,10,2013,2,25366,BIOFISICA,J1,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,6
9116,707,10,2013,1,26675,HISTORIA CONTEMPORANEA SIGLOS XX Y XXI,J1,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,5
9117,691,10,2011,2,23423,CULTURA FISICA Y DEPORTIVA,J13,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,2
9118,707,10,2011,2,23423,CULTURA FISICA Y DEPORTIVA,J13,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,2
9119,707,10,2014,1,21280,BALONCESTO (MASCULINO),J14,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,7
9120,691,10,2014,1,25379,BIOETICA,L,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,7
9121,719,10,2014,1,25379,BIOETICA,L,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,7
9122,707,10,2014,1,25379,BIOETICA,L1,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,7
9123,691,10,2011,2,25366,BIOFISICA,L1,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,2
9124,707,10,2011,2,25366,BIOFISICA,L1,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,2
9125,691,10,2011,1,25363,MATEMATICAS I,L1,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,1
9126,707,10,2011,1,25363,MATEMATICAS I,L1,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,1
9127,719,10,2011,1,25363,MATEMATICAS I,L1,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,1
9128,691,10,2011,2,25365,MATEMATICAS II,L1,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,2
9129,707,10,2011,2,25365,MATEMATICAS II,L1,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,2
9130,691,10,2015,1,20189,ASTRONOMIA PLANETARIA,L2,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,9
9131,719,10,2012,1,21263,DEPORTES SELECCION I,SSF,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,3
9132,719,10,2016,1,28033,DEPORTES SELECCION,SSM,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,11
9133,719,10,2015,2,27871,DEPORTE SELECCION,SSO,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,10
9134,719,10,2015,1,27584,DEPORTES SELECCION,SSO,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,9
9135,719,10,2011,2,23423,CULTURA FISICA Y DEPORTIVA,Z2,2,I.C.F.E.S.,2011,1,7,GRADUADO,2018,1,15,2
9136,743,10,2016,1,27970,ANALISIS DE DATOS BASICOS Y APLICADOS USANDO R,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,9
9137,744,10,2016,1,27970,ANALISIS DE DATOS BASICOS Y APLICADOS USANDO R,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,9
9138,770,10,2016,1,27970,ANALISIS DE DATOS BASICOS Y APLICADOS USANDO R,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,9
9139,734,10,2015,1,25379,BIOETICA,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,7
9140,770,10,2015,1,25379,BIOETICA,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,7
9141,756,10,2015,2,25379,BIOETICA,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,8
9142,743,10,2013,1,20064,BIOLOGIA CELULAR,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,3
9143,744,10,2013,1,20064,BIOLOGIA CELULAR,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,3
9144,770,10,2013,1,20064,BIOLOGIA CELULAR,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,3
9145,770,10,2015,2,25381,BIOLOGIA DE LA CONSERVACION,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,8
9146,744,10,2016,2,25392,BOTANICA ECONOMICA Y ETNOBOTANICA,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,10
9147,743,10,2016,1,27969,CAT.PAZ.CONV.CIUDAD-ECONOMIA DEL DESARR.EN UN ESCEN.PROBABLE,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,9
9148,734,10,2014,2,25389,ENTOMOLOGIA BASICA,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,6
9149,770,10,2014,2,25389,ENTOMOLOGIA BASICA,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,6
9150,746,10,2015,2,25380,EVOLUCION,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,8
9151,756,10,2015,2,25380,EVOLUCION,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,8
9152,770,10,2015,2,25380,EVOLUCION,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,8
9153,734,10,2016,2,25380,EVOLUCION,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,10
9154,744,10,2016,2,25380,EVOLUCION,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,10
9155,734,10,2014,1,20073,FISIOLOGIA ANIMAL,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,5
9156,770,10,2014,1,20073,FISIOLOGIA ANIMAL,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,5
9157,743,10,2014,2,20065,FISIOLOGIA VEGETAL,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,6
9158,744,10,2014,2,20065,FISIOLOGIA VEGETAL,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,6
9159,756,10,2014,2,20065,FISIOLOGIA VEGETAL,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,6
9160,770,10,2014,2,20065,FISIOLOGIA VEGETAL,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,6
9161,734,10,2015,1,20075,GENETICA DE POBLACIONES,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,7
9162,743,10,2015,1,20075,GENETICA DE POBLACIONES,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,7
9163,744,10,2015,1,20075,GENETICA DE POBLACIONES,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,7
9164,746,10,2015,1,20075,GENETICA DE POBLACIONES,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,7
9165,756,10,2015,1,20075,GENETICA DE POBLACIONES,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,7
9166,770,10,2015,1,20075,GENETICA DE POBLACIONES,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,7
9167,746,10,2015,2,25390,HERPETOLOGIA,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,8
9168,756,10,2015,2,25390,HERPETOLOGIA,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,8
9169,756,10,2016,2,25484,HISTORIAS DE VIDA Y ECOLOG. REPRODUCTIVA COMPARADA DE VERTEB,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,10
9170,734,10,2012,1,25363,MATEMATICAS I,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,1
9171,743,10,2012,1,25363,MATEMATICAS I,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,1
9172,744,10,2012,1,25363,MATEMATICAS I,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,1
9173,746,10,2012,1,25363,MATEMATICAS I,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,1
9174,756,10,2012,1,25363,MATEMATICAS I,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,1
9175,770,10,2012,1,25363,MATEMATICAS I,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,1
9176,743,10,2012,2,25365,MATEMATICAS II,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,2
9177,744,10,2012,2,25365,MATEMATICAS II,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,2
9178,746,10,2012,2,25365,MATEMATICAS II,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,2
9179,756,10,2012,2,25365,MATEMATICAS II,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,2
9180,770,10,2012,2,25365,MATEMATICAS II,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,2
9181,743,10,2014,1,25375,METAPHYTA II,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,5
9182,734,10,2014,1,25376,METAZOOA II,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,5
9183,744,10,2014,1,25376,METAZOOA II,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,5
9184,746,10,2014,1,25376,METAZOOA II,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,5
9185,756,10,2014,1,25376,METAZOOA II,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,5
9186,770,10,2014,1,25376,METAZOOA II,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,5
9187,770,10,2017,1,25489,METOD.ESTUD.VEGETACION II,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,11
9188,743,10,2015,2,25489,METOD.ESTUD.VEGETACION II,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,8
9189,743,10,2015,1,25488,METODOS PARA EL ESTUDIO DE LA VEGETACION I,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,7
9190,744,10,2016,2,25488,METODOS PARA EL ESTUDIO DE LA VEGETACION I,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,10
9191,770,10,2016,2,25488,METODOS PARA EL ESTUDIO DE LA VEGETACION I,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,10
9192,756,10,2016,1,25483,MORFOL.REPRODUCT.Y.DEL DESARROLLO DE VERTEBRADOS,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,9
9193,746,10,2017,1,25486,MUTAGENESIS AMBIENTAL I,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,11
9194,734,10,2015,1,20092,ORNIT. BAS I: MORFOFIS.DE.LAS.AVES,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,7
9195,744,10,2015,1,20092,ORNIT. BAS I: MORFOFIS.DE.LAS.AVES,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,7
9196,770,10,2015,1,20092,ORNIT. BAS I: MORFOFIS.DE.LAS.AVES,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,7
9197,734,10,2015,2,20093,ORNIT.BAS.II:ECOL.BIOGEOGRAF.DE.LAS.AVES,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,8
9198,744,10,2015,2,20093,ORNIT.BAS.II:ECOL.BIOGEOGRAF.DE.LAS.AVES,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,8
9199,743,10,2013,1,25371,PROTISTA,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,3
9200,744,10,2013,1,25371,PROTISTA,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,3
9201,756,10,2013,1,25371,PROTISTA,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,3
9202,770,10,2013,1,25371,PROTISTA,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,3
9203,743,10,2012,1,25364,QUIMICA GENERAL,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,1
9204,734,10,2016,1,25382,SEMINARIO DE INVESTIGACION,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,9
9205,743,10,2016,1,25382,SEMINARIO DE INVESTIGACION,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,9
9206,744,10,2016,1,25382,SEMINARIO DE INVESTIGACION,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,9
9207,746,10,2015,2,25382,SEMINARIO DE INVESTIGACION,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,8
9208,756,10,2015,2,25382,SEMINARIO DE INVESTIGACION,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,8
9209,770,10,2015,2,25382,SEMINARIO DE INVESTIGACION,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,8
9210,734,10,2015,1,20070,SISTEMATICA,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,7
9211,743,10,2015,1,20070,SISTEMATICA,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,7
9212,744,10,2015,1,20070,SISTEMATICA,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,7
9213,746,10,2015,1,20070,SISTEMATICA,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,7
9214,756,10,2015,1,20070,SISTEMATICA,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,7
9215,770,10,2015,1,20070,SISTEMATICA,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,7
9216,746,10,2016,2,25493,TEC.AVANZADAS.BIOLOGIA.MOLECULAR II,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,10
9217,746,10,2016,1,25492,TEC.BASICAS.BIOLOGIA MOLECULAR I,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,9
9218,734,10,2015,2,27803,TECNICAS DE CAMPO Y COLECCIONES BIOLOGICAS,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,8
9219,743,10,2015,2,27803,TECNICAS DE CAMPO Y COLECCIONES BIOLOGICAS,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,8
9220,744,10,2015,2,27803,TECNICAS DE CAMPO Y COLECCIONES BIOLOGICAS,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,8
9221,746,10,2015,2,27803,TECNICAS DE CAMPO Y COLECCIONES BIOLOGICAS,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,8
9222,756,10,2015,2,27803,TECNICAS DE CAMPO Y COLECCIONES BIOLOGICAS,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,8
9223,746,10,2016,1,25385,TRABAJO DE GRADO I,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,9
9224,756,10,2016,1,25385,TRABAJO DE GRADO I,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,9
9225,734,10,2017,1,25385,TRABAJO DE GRADO I,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,11
9226,744,10,2017,1,25385,TRABAJO DE GRADO I,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,11
9227,770,10,2017,1,25385,TRABAJO DE GRADO I,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,11
9228,770,10,2018,1,25385,TRABAJO DE GRADO I,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,13
9229,734,10,2016,2,25385,TRABAJO DE GRADO I,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,10
9230,743,10,2016,2,25385,TRABAJO DE GRADO I,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,10
9231,744,10,2016,2,25385,TRABAJO DE GRADO I,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,10
9232,756,10,2016,2,25385,TRABAJO DE GRADO I,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,10
9233,770,10,2016,2,25385,TRABAJO DE GRADO I,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,10
9234,734,10,2017,2,25385,TRABAJO DE GRADO I,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,12
9235,770,10,2017,2,25385,TRABAJO DE GRADO I,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,12
9236,743,10,2017,1,25386,TRABAJO DE GRADO II,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,11
9237,746,10,2017,1,25386,TRABAJO DE GRADO II,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,11
9238,756,10,2017,1,25386,TRABAJO DE GRADO II,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,11
9239,734,10,2018,1,25386,TRABAJO DE GRADO II,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,13
9240,743,10,2018,1,25386,TRABAJO DE GRADO II,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,13
9241,744,10,2018,1,25386,TRABAJO DE GRADO II,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,13
9242,746,10,2018,1,25386,TRABAJO DE GRADO II,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,13
9243,756,10,2018,1,25386,TRABAJO DE GRADO II,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,13
9244,770,10,2018,1,25386,TRABAJO DE GRADO II,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,13
9245,746,10,2016,2,25386,TRABAJO DE GRADO II,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,10
9246,743,10,2017,2,25386,TRABAJO DE GRADO II,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,12
9247,746,10,2017,2,25386,TRABAJO DE GRADO II,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,12
9248,756,10,2017,2,25386,TRABAJO DE GRADO II,A,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,12
9249,756,10,2014,2,23057,INGLES IV,A01,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,6
9250,770,10,2016,2,27613,PORTUGUES I-CONTEXTO,A02,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,10
9251,734,10,2013,1,20064,BIOLOGIA CELULAR,A1,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,3
9252,746,10,2013,1,20064,BIOLOGIA CELULAR,A1,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,3
9253,756,10,2013,1,20064,BIOLOGIA CELULAR,A1,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,3
9254,734,10,2015,2,25381,BIOLOGIA DE LA CONSERVACION,A1,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,8
9255,743,10,2015,2,25381,BIOLOGIA DE LA CONSERVACION,A1,2,I.C.F.E.S.,2012,1,7,GRADUADO,2018,1,13,8
